"","X4PSENRSTLV","X3TGPATOT","X1SES","S1FRNDCLG"
"3545","0",3,-0.8157,2
"3546","0",3.5,-0.6592,1
"3547","2",3,1.2149,1
"3548","2",3,-0.7751,1
"3549","1",2.5,-1.1348,1
"3550","2",3,1.2821,1
"3551","2",4,0.142,1
"3552","2",2,0.9223,1
"3553","1",3.5,-0.0111,1
"3554","2",3.5,1.3834,1
"3558","2",3,0.5787,1
"3559","1",3,-1.4995,1
"3561","2",3,0.255,1
"3562","2",3.5,-0.181,1
"3563","1",1.5,0.3879,2
"3564","0",2.5,-0.6321,1
"3565","1",3.5,0.1218,1
"3566","2",3.5,0.4281,1
"3567","2",3.5,0.0332,1
"3568","2",4,2.5668,1
"3569","0",2.5,-1.5501,1
"3570","2",3.5,-0.3194,1
"3571","2",4,-0.4445,1
"3572","2",2.5,1.3854,1
"3573","2",4,1.24,1
"3574","2",3.5,0.1896,1
"3575","2",3.5,1.7152,1
"3576","0",2,-0.4635,2
"3577","2",3,-0.43,1
"3578","2",3.5,0.8841,1
"3579","1",3,0.1783,1
"3580","2",3.5,1.3306,1
"3581","2",4,1.102,1
"3582","0",3,-0.0972,2
"3583","2",3.5,1.0808,1
"3584","0",1,0.1861,1
"3585","2",3.5,0.0864,1
"3586","0",3,-0.9534,1
"3587","2",4,0.9422,1
"3588","2",4,0.782,1
"3589","2",3.5,1.8989,1
"3591","1",2.5,0.9765,1
"3592","2",3.5,1.7029,1
"3593","0",2.5,-0.7751,1
"3594","2",3.5,0.8991,1
"3596","0",2.5,-1.2098,1
"3597","1",2,-0.3596,1
"3598","2",3.5,-0.2903,1
"3599","2",2.5,0.0506,1
"3600","2",4,0.4529,1
"3601","2",3.5,-0.7751,1
"3602","2",3.5,0.3106,1
"3604","0",3.5,0.7781,1
"3605","2",3.5,-0.5568,1
"3606","2",3,1.0698,1
"3607","0",3.5,0.9079,1
"3608","0",3,-0.2322,1
"3609","2",4,-0.4813,1
"3610","2",3,1.0875,1
"3611","2",4,0.5768,1
"3612","1",2.5,-0.8682,1
"3614","0",4,0.3071,1
"3615","0",2,-0.3612,1
"3616","2",3,0.0299,1
"3617","1",2,-0.6612,1
"3618","1",3,1.0772,1
"3620","2",4,0.0458,1
"3622","0",3,-1.0772,2
"3623","2",3.5,0.8066,1
"3624","1",2.5,-0.3554,1
"3625","0",1.5,-0.5007,1
"3626","2",3.5,1.0379,1
"3627","1",3,0.2334,1
"3628","2",3,-6e-04,1
"3629","2",3,0.1567,1
"3630","2",4,1.4372,1
"3632","2",3,-0.7044,1
"3633","2",3.5,0.5381,1
"3635","2",4,-0.7641,1
"3636","0",2.5,0.5472,2
"3637","2",4,-0.4129,1
"3638","2",3.5,1.7112,1
"3639","2",4,0.1336,1
"3641","2",2.5,-0.3127,1
"3642","0",3,1.005,1
"3643","2",3,1.4704,1
"3644","0",1,-0.8248,1
"3645","0",2,0.2842,1
"3646","2",2.5,-0.1734,1
"3647","2",3.5,1.2773,1
"3648","2",4,1.1363,1
"3649","0",2,-1.0862,1
"3651","0",2,-1.2803,1
"3652","2",3.5,0.5329,1
"3654","1",2,0.1,1
"3656","0",2,-1.3419,1
"3659","2",3,-0.5687,1
"3660","2",3.5,1.54,1
"3661","2",3,0.7037,1
"3662","2",3,1.3381,1
"3663","2",4,1.0152,1
"3664","2",3.5,0.299,1
"3667","2",3.5,0.142,1
"3668","2",4,0.7638,1
"3669","2",3.5,0.4618,1
"3670","2",3,1.3692,1
"3671","2",3,0.3383,1
"3672","0",3,-0.7751,1
"3673","2",4,0.0872,1
"3674","2",3.5,-0.4293,1
"3675","0",3,0.0012,2
"3676","2",3.5,0.6973,1
"3677","0",2.5,0.2213,1
"3678","0",2.5,1.2868,1
"3679","2",3.5,0.9295,2
"3681","1",2,-0.6095,1
"3684","1",3,0.0269,1
"3685","1",3.5,0.0892,1
"3686","2",4,1.7484,1
"3687","2",3.5,1.4352,1
"3689","1",3,0.3325,2
"3690","0",3,-0.1864,1
"3691","2",2.5,-0.3332,1
"3692","0",2,0.6513,1
"3693","1",2,0.7738,1
"3694","2",3,-0.0505,1
"3696","2",3.5,-0.1236,1
"3697","2",3,2.2047,1
"3698","2",3.5,1.6233,1
"3699","0",1.5,-0.8455,1
"3700","2",2,-0.3118,1
"3703","1",3,-0.7778,1
"3704","0",2,-0.3423,1
"3706","2",3,0.1389,1
"3707","2",3.5,0.0996,1
"3708","2",2.5,0.2543,1
"3709","2",2.5,-0.2189,1
"3710","2",3.5,1.2501,1
"3711","2",3,1.1569,1
"3713","1",2,0.7407,1
"3715","0",2.5,0.6195,2
"3716","2",3.5,2.3721,1
"3717","2",4,0.9927,1
"3718","2",3.5,0.3008,1
"3719","2",4,-0.3735,1
"3720","2",4,0.6897,1
"3721","1",2.5,-1.5209,1
"3722","2",2.5,1.3993,1
"3723","2",4,0.3392,1
"3724","2",3,0.7434,1
"3725","0",3,0.2172,1
"3727","0",2.5,-0.0932,1
"3729","2",3.5,0.5781,1
"3730","0",3,-0.5179,1
"3731","2",4,1.1728,1
"3732","0",2.5,-0.9072,1
"3734","2",4,-0.8132,1
"3735","0",3.5,-0.1402,1
"3736","0",2.5,-0.5137,1
"3737","2",3,-0.4636,1
"3738","0",2.5,-0.2685,1
"3739","2",3,0.1192,1
"3740","2",2,-0.17,1
"3741","0",2.5,-0.9798,1
"3742","1",3,0.4202,1
"3745","2",3.5,0.6952,1
"3747","0",1.5,0.4399,1
"3748","2",3.5,1.211,1
"3749","2",4,-0.2033,1
"3750","2",4,1.3159,1
"3751","2",3,0.1805,1
"3752","0",2.5,0.3921,1
"3753","0",3,-1.3419,1
"3754","2",3.5,0.9082,1
"3755","2",4,1.1218,1
"3756","0",3,1.1218,1
"3757","2",3.5,0.984,1
"3758","2",4,-0.4525,1
"3759","2",4,0.4499,1
"3760","2",3,0.9642,1
"3762","2",3,0.5216,1
"3763","2",3.5,1.1856,1
"3764","2",4,-0.3855,1
"3765","2",4,1.038,1
"3766","2",4,0.6916,1
"3767","2",4,-0.3332,1
"3770","2",3,-0.2488,1
"3771","2",4,0.9582,1
"3772","1",3,0.7576,1
"3773","2",4,0.6766,1
"3774","0",2,-1.3184,1
"3777","2",3.5,0.8815,1
"3779","2",3.5,0.942,1
"3780","2",3.5,-0.0935,1
"3782","2",2.5,0.4344,1
"3783","2",3.5,1.5122,1
"3784","2",3.5,1.226,1
"3786","0",2,-0.2082,1
"3787","2",3,0.4574,1
"3789","2",3,-0.2751,1
"3790","2",2.5,-1.3682,1
"3791","2",2,-0.5381,1
"3792","2",3,-0.0397,1
"3793","2",2,-0.5366,1
"3794","2",3.5,0.3092,1
"3795","2",3.5,0.0606,1
"3796","2",4,0.2195,1
"3797","0",2,-0.5628,1
"3800","2",3.5,-0.6714,1
"3801","2",3,0.227,1
"3802","1",3,-1.6616,1
"3803","2",3,1.7156,1
"3804","2",2.5,0.2813,1
"3806","2",3,0.2489,1
"3809","2",3.5,1.3306,1
"3810","2",3.5,-0.136,1
"3812","2",2.5,0.215,1
"3813","2",3.5,0.5764,1
"3814","2",3,-0.7751,1
"3815","2",3,-1.0215,1
"3816","2",3.5,1.2556,1
"3818","2",2.5,1.0412,1
"3819","2",4,0.4305,1
"3820","0",3,0.6984,1
"3821","2",3,0.8524,1
"3822","2",3,0.3982,1
"3823","0",3,-0.3755,1
"3824","2",4,1.243,1
"3825","0",2,-0.2146,1
"3826","2",4,0.9716,1
"3828","1",3,0.3048,1
"3829","2",3.5,0.4324,1
"3830","1",3,0.3419,1
"3831","2",3.5,-0.1236,1
"3832","2",3,0.2042,1
"3834","2",2.5,0.1615,1
"3835","0",2,-0.6665,1
"3837","1",1,-0.2785,1
"3839","2",3,-0.5628,1
"3841","2",3.5,1.7484,1
"3842","1",3.5,0.3181,1
"3843","2",3,-1.1348,1
"3844","2",3,-0.9075,1
"3845","2",3.5,0.3802,1
"3846","1",1.5,0.7039,1
"3848","2",3.5,-0.2663,1
"3849","1",1.5,-0.4585,1
"3850","2",4,1.93,1
"3851","2",3.5,0.5877,1
"3853","2",3.5,1.2962,1
"3854","2",4,-0.0117,1
"3856","2",3,0.1538,1
"3857","1",2.5,-1.0862,2
"3858","2",3,0.9973,1
"3859","2",3.5,1.4408,1
"3860","2",3,0.8716,1
"3861","1",3,0.5648,1
"3862","2",4,0.0964,1
"3863","0",3,0.6632,1
"3864","2",3.5,0.6914,1
"3866","1",2,-0.3928,1
"3867","0",3,-0.6759,2
"3868","2",4,0.4775,1
"3869","2",3.5,1.1695,1
"3870","2",3,0.6846,1
"3871","2",3.5,1.2942,1
"3872","2",3.5,0.4918,1
"3873","2",3,1.2377,1
"3874","2",2.5,0.9716,1
"3876","2",3.5,1.5312,1
"3877","2",4,0.1782,1
"3878","2",3.5,0.9207,1
"3879","0",2,-0.5671,1
"3880","1",3.5,-0.3276,1
"3881","2",3,0.6704,1
"3882","1",3,-0.1505,1
"3883","2",2.5,0.9842,1
"3886","2",3.5,1.4682,1
"3888","2",3,-0.4973,1
"3889","0",2,-1.128,1
"3890","2",4,-0.9072,1
"3892","1",3.5,0.1098,1
"3893","2",4,0.3735,1
"3894","2",2,-1.7526,1
"3895","2",4,0.7126,1
"3896","0",4,-0.7962,1
"3899","2",3,-0.6665,1
"3900","1",2,-1.0862,1
"3901","2",3,1.1856,1
"3903","0",3,0.2137,1
"3904","0",3,0.7123,1
"3905","2",3.5,-0.1548,1
"3907","2",4,0.6229,1
"3908","2",3.5,-1.0043,1
"3909","2",2.5,1.4681,1
"3910","1",4,0.1343,1
"3911","1",3,0.8512,1
"3912","2",3.5,1.5786,1
"3913","2",3,1.2177,1
"3914","2",3,0.3385,1
"3915","1",2.5,-0.6181,1
"3918","2",4,-0.4992,1
"3919","2",4,1.805,1
"3920","1",3.5,-0.371,1
"3921","2",3,0.5794,1
"3922","2",3.5,0.5053,1
"3923","2",3.5,0.8604,1
"3924","2",3,1.0668,1
"3925","0",2.5,0.0153,1
"3926","1",3,-0.0506,1
"3927","2",3.5,0.0033,1
"3928","2",4,0.712,1
"3929","2",3.5,1.6027,1
"3930","1",3.5,-0.3156,1
"3932","2",4,-0.3165,1
"3933","2",3.5,2.3821,1
"3934","0",3.5,1.1461,1
"3935","2",3.5,-0.4458,1
"3936","2",3,0.8604,1
"3937","0",3,-0.1498,1
"3938","2",3.5,0.3202,1
"3939","2",3.5,-0.6504,1
"3940","2",3,0.988,1
"3941","2",2,1.7745,1
"3942","2",3.5,1.5402,1
"3943","2",3.5,-0.9395,1
"3944","0",2.5,-0.6471,1
"3946","2",3.5,-0.2082,1
"3947","0",3,-0.3442,1
"3948","2",4,0.176,1
"3949","2",3.5,0.7755,1
"3950","2",4,0.1301,1
"3951","2",3,-0.0102,1
"3952","1",3.5,0.9422,1
"3953","2",4,0.1711,1
"3954","2",3,1.2461,1
"3956","2",4,-0.4824,1
"3957","2",3.5,1.9142,1
"3958","2",3,0.439,1
"3959","2",3.5,-0.1629,1
"3961","0",2.5,0.0416,1
"3962","2",3.5,0.7357,1
"3964","2",3,1.8471,1
"3965","2",4,1.0857,1
"3966","2",3.5,1.8724,1
"3967","2",3,-0.2107,1
"3968","0",1.5,-0.0432,1
"3970","2",4,-0.1378,1
"3971","2",4,1.0334,1
"3973","2",2.5,-0.3312,1
"3975","2",3,1.2088,1
"3976","2",4,1.3978,1
"3977","2",3.5,1.7484,1
"3978","1",3,-1.1348,1
"3979","0",2.5,-0.8144,1
"3980","2",3.5,1.3824,1
"3981","0",0.5,0.061,1
"3982","2",4,0.3884,1
"3983","0",2,-0.0528,1
"3984","2",3.5,-0.2771,1
"3985","2",4,1.5681,1
"3987","0",3,0.1247,1
"3989","0",3.5,0.6593,1
"3990","0",3,0.9646,1
"3992","2",3,-0.1619,1
"3993","1",2.5,-0.0693,1
"3994","2",4,0.251,1
"3997","2",2.5,-0.9711,2
"3998","0",4,0.1714,1
"3999","2",3.5,0.7837,1
"4000","1",3.5,-0.4842,1
"4001","2",3.5,0.4538,1
"4002","1",3.5,-0.231,2
"4003","2",4,0.2422,1
"4004","2",3.5,1.2037,1
"4005","1",2.5,-1.0924,1
"4006","1",2.5,1.1609,1
"4007","1",2.5,-0.0505,1
"4008","1",2,-0.17,2
"4009","2",4,2.1362,1
"4010","2",3,0.5875,1
"4011","1",3.5,-0.7751,1
"4012","2",3.5,2.1362,1
"4013","2",3,0.3382,1
"4014","2",4,0.3921,1
"4015","2",3.5,1.5264,1
"4016","1",2.5,0.9587,1
"4018","2",4,1.9142,2
"4019","2",3.5,1.2067,1
"4020","2",4,0.3326,1
"4021","2",4,0.2637,1
"4022","1",3.5,-0.9781,1
"4023","1",3.5,0.0295,1
"4024","1",3,-0.6328,1
"4025","2",3,0.4672,1
"4026","2",3,0.9445,1
"4027","0",3.5,-0.1431,2
"4028","2",3.5,-0.0277,1
"4029","1",3.5,-0.1266,1
"4030","2",3.5,0.7065,1
"4031","0",2.5,-0.3312,1
"4032","2",3.5,1.5475,1
"4033","0",2.5,0.2344,1
"4034","2",3.5,-0.7426,1
"4035","2",4,1.885,1
"4036","1",3.5,-0.3711,1
"4037","2",2.5,0.6593,1
"4038","2",3,0.1269,1
"4039","2",3.5,1.4258,1
"4041","2",3.5,1.4372,1
"4042","2",2.5,0.4466,1
"4043","2",3.5,1.7163,1
"4044","1",3,1.1188,1
"4045","0",3.5,-0.7138,1
"4046","2",3.5,1.6668,1
"4047","2",3.5,0.9798,1
"4048","2",3.5,-0.2613,1
"4049","2",4,2.2884,1
"4050","1",3.5,-0.8837,1
"4051","0",3.5,-0.3312,1
"4052","2",2.5,-0.2229,1
"4053","2",2.5,1.0808,2
"4054","2",3.5,0.5053,1
"4057","1",2,0.1341,1
"4058","1",3.5,-0.3794,1
"4059","1",2.5,-0.9072,1
"4060","2",2,-0.5771,1
"4061","2",3.5,0.7903,2
"4062","2",3.5,-1.5209,1
"4063","1",3.5,-1.044,1
"4064","0",2.5,-0.0912,1
"4065","2",3.5,-1.5696,1
"4066","1",2.5,1.2962,2
"4067","0",3.5,-0.1431,1
"4068","1",3.5,-0.0822,1
"4069","2",4,-0.0426,1
"4070","2",3.5,-0.0503,1
"4071","2",3.5,0.7377,1
"4073","2",4,1.2485,1
"4074","2",4,1.2766,1
"4075","2",3,0.1751,1
"4076","0",3,-1.2033,1
"4077","2",2.5,1.3732,1
"4078","0",3,0.0973,1
"4079","0",2.5,0.9232,1
"4080","2",3,0.8475,1
"4081","2",3.5,1.3851,2
"4082","2",2.5,-0.1,1
"4085","2",3,0.6389,1
"4086","0",3.5,0.8713,1
"4087","2",3,-0.5628,1
"4088","2",3.5,0.3719,1
"4090","2",3,-0.3007,1
"4091","2",4,-1.5209,1
"4092","1",3.5,0.1587,1
"4094","0",3,-1.1171,1
"4095","2",2.5,0.1613,1
"4097","2",3.5,1.7325,1
"4098","2",4,1.5245,1
"4099","1",2,-0.6363,1
"4101","2",3,0.0201,1
"4102","2",2.5,0.2673,1
"4103","2",3.5,1.5383,1
"4104","0",3.5,-0.2975,1
"4105","0",3,-0.0645,1
"4106","2",3.5,-0.5621,1
"4107","2",4,0.373,1
"4108","2",3.5,1.2245,1
"4110","0",1.5,-1.3419,1
"4112","2",3.5,0.2274,1
"4113","2",3.5,0.2933,1
"4115","0",2,-0.4795,1
"4116","2",3.5,-0.1378,1
"4117","2",3,2.5668,1
"4118","0",3.5,-0.3935,1
"4119","2",3.5,2.0262,1
"4120","1",3.5,-0.3206,1
"4121","1",3.5,0.597,1
"4123","2",3.5,0.9376,1
"4124","1",2.5,0.4162,1
"4125","1",3,0.0501,1
"4126","1",2.5,0.3385,1
"4127","2",3.5,-0.783,1
"4128","0",3,-0.4293,1
"4129","2",4,1.3279,1
"4130","0",2,-1.0208,1
"4131","2",3.5,-1.1338,1
"4132","2",3.5,0.4328,1
"4133","2",1.5,-0.5434,1
"4134","2",3,-0.2183,1
"4135","2",3,-0.2816,1
"4136","2",2,0.7396,1
"4137","1",4,-0.0506,1
"4138","1",2,-0.4987,1
"4140","1",3.5,-0.2066,1
"4142","2",3.5,1.4928,1
"4143","0",2.5,-0.3915,1
"4144","2",2.5,-0.3711,1
"4145","2",3.5,0.7152,1
"4146","1",2.5,-1.1008,1
"4147","2",4,1.4332,1
"4148","2",2.5,1.0524,1
"4149","2",2.5,1.151,1
"4150","1",3.5,0.1044,1
"4151","1",3,0.8536,1
"4152","2",3.5,1.1097,1
"4153","2",3.5,0.0027,1
"4154","2",3.5,0.7585,1
"4155","1",2.5,0.6846,1
"4157","2",3,1.1753,1
"4160","0",2.5,-0.3254,1
"4162","2",3.5,-0.5537,1
"4164","2",3,1.2066,1
"4165","2",3,1.4795,1
"4167","2",3.5,1.1603,1
"4168","2",3,0.1679,1
"4169","2",3.5,0.1545,1
"4170","2",3,-0.6333,1
"4171","2",2,0.2926,1
"4172","0",2,0.2845,1
"4174","2",2,0.1039,1
"4175","1",2,0.4073,1
"4176","2",3.5,0.5626,1
"4177","2",3.5,0.4233,1
"4178","0",2.5,0.3735,1
"4180","2",3.5,1.1395,1
"4182","1",2,0.2875,1
"4183","2",3.5,0.4307,1
"4185","0",2.5,1.998,1
"4186","1",3,0.1563,1
"4187","0",4,0.1557,1
"4189","2",2.5,0.7743,1
"4190","2",3,1.474,1
"4191","2",3.5,0.9802,1
"4192","2",2.5,-0.5966,1
"4193","0",2,-0.3372,1
"4194","2",3.5,0.7606,1
"4196","0",2.5,0.0504,1
"4197","1",2.5,0.4316,2
"4198","2",3.5,0.6518,1
"4199","1",2.5,-1.1647,1
"4200","2",3.5,-0.5778,1
"4201","1",3,-0.3453,1
"4202","2",2.5,-0.3332,1
"4203","2",4,0.7825,1
"4205","2",3.5,1.4472,1
"4206","0",2.5,-1.0067,1
"4207","2",3,1.3326,1
"4208","2",3,0.2789,1
"4209","2",3.5,1.0482,1
"4210","1",3,0.0864,1
"4211","2",2.5,-0.8725,1
"4212","2",3.5,0.4098,1
"4213","2",3.5,1.0707,1
"4214","2",3,1.558,1
"4215","2",4,0.309,1
"4216","2",4,1.7231,1
"4217","2",3,0.8313,1
"4218","2",4,-0.4843,1
"4219","2",3.5,1.192,1
"4220","2",4,-0.7751,1
"4221","2",3.5,1.3164,1
"4223","2",4,0.4495,1
"4224","2",3.5,1.1744,1
"4225","1",3,-0.5318,1
"4226","2",4,1.2788,1
"4227","2",3.5,0.8492,1
"4228","1",3.5,-0.7992,2
"4229","1",3,-0.4191,1
"4231","1",2,-0.6782,1
"4232","2",4,1.9474,1
"4233","2",3.5,-0.1027,1
"4234","2",3.5,0.1474,1
"4235","0",1,-0.8837,1
"4236","0",2,0.4316,1
"4237","2",3,-0.3217,1
"4238","0",3,-0.1942,1
"4239","2",3.5,-0.2826,1
"4240","2",4,1.4435,1
"4242","2",4,-1.6616,1
"4243","1",3.5,0.0312,1
"4244","2",3,1.7325,1
"4245","2",3.5,1.2169,1
"4247","0",1.5,0.9973,1
"4248","2",3.5,0.3177,1
"4250","2",3,1.6438,1
"4251","2",2.5,2.1068,1
"4253","0",2,-1.6616,1
"4254","2",3.5,-0.4715,1
"4255","2",2.5,-0.4012,1
"4257","2",3.5,1.035,1
"4258","1",2.5,0.215,1
"4259","2",3.5,2.4996,1
"4260","1",3.5,0.3898,1
"4261","2",4,0.7151,1
"4262","2",3,-0.0103,1
"4263","2",4,0.7692,1
"4264","2",4,1.5858,1
"4265","2",3.5,0.0335,1
"4266","2",3,0.1131,1
"4268","0",3.5,-0.1361,1
"4272","0",3.5,0.897,1
"4273","2",3.5,2.5668,1
"4274","0",3,-0.0324,1
"4275","2",4,-0.5007,1
"4276","2",3.5,-0.5628,1
"4277","1",3,2.2775,1
"4278","0",2.5,0.1764,1
"4280","0",1.5,0.5466,1
"4281","1",3,-0.4453,1
"4282","2",3.5,0.8963,1
"4283","2",3,-0.874,1
"4284","0",3.5,1.43,1
"4285","2",3.5,-0.0663,1
"4286","0",3.5,1.4423,1
"4287","1",3.5,0.0193,2
"4288","2",3.5,0.7533,1
"4290","2",4,1.9867,1
"4292","1",3,0.1222,1
"4293","0",2.5,-0.5711,1
"4294","2",2.5,0.6381,1
"4295","0",2.5,0.7826,1
"4297","0",2.5,-0.0692,1
"4298","2",3.5,1.0269,1
"4300","0",3,0.984,2
"4301","2",4,1.1166,1
"4303","1",3,0.5029,1
"4304","2",3.5,0.6195,1
"4305","2",3.5,0.811,1
"4308","1",3,0.8512,1
"4310","2",3.5,1.1581,1
"4311","1",3.5,-0.6333,1
"4312","2",4,0.7754,1
"4313","0",2,0.2124,1
"4315","2",4,1.0269,1
"4316","2",4,2.5668,1
"4317","0",2.5,-0.3332,1
"4318","2",3,0.336,1
"4319","2",3.5,1.1314,1
"4320","2",2.5,-0.2293,1
"4321","2",3.5,0.0012,1
"4322","0",3,0.3475,1
"4323","0",2,-0.3372,1
"4324","2",4,1.8043,1
"4325","2",3,0.293,1
"4326","2",3.5,-0.283,1
"4327","1",2,-0.2411,1
"4328","2",2.5,-0.0505,1
"4329","1",3.5,-0.9069,1
"4330","1",2.5,-0.6483,1
"4331","0",3,-0.1802,1
"4332","1",3.5,-0.2605,1
"4333","1",3,0.1218,1
"4334","2",3,0.5626,1
"4335","2",2,0.1343,1
"4336","1",2.5,-1.0118,1
"4339","2",4,-0.4318,1
"4340","2",3.5,-1.5209,1
"4341","2",3.5,0.5853,1
"4342","1",2.5,1.2837,1
"4344","2",4,0.6719,1
"4345","1",3,0.1377,1
"4347","2",3.5,1.3466,1
"4348","2",2.5,0.3719,1
"4349","0",2.5,-0.2479,1
"4350","2",3.5,0.983,1
"4351","2",2.5,0.4928,1
"4352","0",3,-0.4551,1
"4353","2",3,0.9731,1
"4354","2",3.5,0.5361,1
"4355","2",4,0.1224,1
"4357","2",3.5,0.1948,1
"4358","2",3.5,0.242,1
"4359","2",3,-0.0989,1
"4361","2",4,0.8742,1
"4362","2",4,1.179,1
"4364","2",3.5,1.4619,1
"4365","2",3.5,2.0848,1
"4366","0",2,-0.7197,1
"4367","2",3,-0.5711,1
"4368","2",2.5,-0.5301,1
"4369","0",3,1.0648,1
"4371","2",3,2.0218,1
"4372","2",4,0.634,1
"4373","0",2.5,0.0153,1
"4375","1",2.5,0.0093,1
"4376","2",4,1.2461,1
"4377","2",4,0.5769,1
"4378","0",3.5,-0.0735,1
"4379","2",4,0.7443,1
"4380","2",3,1.1569,1
"4381","2",3,1.2737,1
"4383","2",3.5,0.0466,1
"4384","2",2.5,-0.2033,1
"4385","0",4,-0.3935,1
"4386","1",3,-0.5434,1
"4387","1",3.5,0.4459,1
"4388","2",3.5,1.0515,1
"4392","2",3.5,0.5934,1
"4394","2",3.5,0.0046,1
"4396","2",3.5,-0.1941,1
"4397","0",3.5,-0.1505,1
"4398","0",2,-0.7006,1
"4400","2",3.5,-0.2386,1
"4401","2",3.5,0.7729,1
"4402","2",3,1.2005,1
"4403","2",3.5,1.3683,1
"4404","2",4,1.4435,1
"4406","1",2.5,1.0269,1
"4408","2",3.5,0.0149,1
"4409","0",3,0.811,1
"4410","2",3,2.2083,1
"4411","2",2.5,0.1214,1
"4413","2",2.5,-0.6927,1
"4414","2",3,-0.3626,1
"4415","2",3,-1.1388,2
"4416","2",2.5,-0.5512,1
"4417","1",3,0.8352,1
"4418","2",4,1.0613,1
"4419","2",3,0.4117,2
"4420","2",4,-0.0237,1
"4421","2",4,1.3293,1
"4422","2",3.5,0.2003,1
"4423","0",3.5,-0.7728,1
"4424","2",4,0.3421,1
"4426","1",3.5,0.6261,1
"4428","2",4,1.977,1
"4429","1",3,0.348,1
"4430","2",3.5,-0.4439,1
"4432","0",3.5,-0.0204,1
"4434","1",3,0.2344,1
"4435","1",2.5,0.8608,1
"4437","0",3.5,0.984,1
"4438","2",2.5,-0.3162,1
"4439","2",4,1.3978,1
"4440","2",3,-0.4973,1
"4442","2",4,-0.5708,1
"4444","2",4,-0.0177,1
"4445","1",3,-1.0785,1
"4446","1",3,-0.4058,1
"4447","2",3,-1.2246,1
"4450","1",3.5,1.0893,1
"4452","2",3.5,-0.1972,1
"4453","2",3,-0.561,2
"4454","0",3,-0.4398,1
"4456","2",4,-0.4161,1
"4458","2",3.5,-0.0634,1
"4459","0",2,-0.151,1
"4460","2",2.5,0.4328,1
"4461","1",2.5,-0.1343,1
"4462","0",3.5,-0.2779,1
"4463","2",3.5,2.5466,1
"4464","1",2.5,-0.2641,1
"4466","0",2,1.897,1
"4467","2",3,1.5384,1
"4469","0",1.5,-1.2877,2
"4470","2",4,1.035,1
"4471","2",3.5,-0.0103,1
"4473","2",4,0.3814,1
"4474","1",2,-0.7675,1
"4477","1",3,0.8559,1
"4478","1",3,-0.5173,1
"4479","2",3.5,1.2796,1
"4480","2",2,1.5623,1
"4483","2",4,0.6072,1
"4484","1",3,-0.4003,1
"4485","0",2.5,0.0782,1
"4486","2",3.5,1.5809,1
"4487","2",4,0.1802,1
"4489","1",3,0.5158,1
"4490","1",2.5,0.9693,1
"4491","2",2.5,0.1266,1
"4493","2",2.5,0.1191,1
"4494","2",4,1.4132,1
"4495","2",3.5,0.2072,1
"4496","2",3,0.9292,1
"4497","2",3.5,0.1607,1
"4498","2",4,-1.0862,1
"4499","2",3.5,1.9315,1
"4500","0",3.5,-0.4854,1
"4503","2",4,0.522,1
"4505","0",2.5,-0.6285,1
"4507","1",3.5,-0.8837,1
"4508","2",3.5,0.0266,1
"4510","2",3.5,-0.8786,1
"4511","2",3.5,0.0368,1
"4512","0",2.5,-0.4169,1
"4513","0",2.5,-0.5319,1
"4514","2",4,-0.5468,1
"4516","0",2.5,1.6189,1
"4517","2",4,0.0573,1
"4518","1",3,1.1406,1
"4520","2",3.5,0.466,1
"4522","2",4,-0.3191,1
"4523","1",3.5,0.1813,2
"4524","2",3,0.7604,1
"4526","2",4,-0.9535,1
"4527","2",2.5,-0.6574,1
"4528","1",4,-0.0373,2
"4529","0",2.5,-0.5787,1
"4530","1",3,-0.358,1
"4531","2",2.5,-0.1878,1
"4534","2",4,0.543,1
"4535","2",3.5,0.4116,1
"4536","1",2,-0.1354,1
"4538","0",2.5,-1.2098,1
"4539","0",3.5,-1.1272,1
"4540","2",3,2.4789,1
"4541","2",3.5,-0.7751,1
"4543","2",2.5,0.4604,1
"4544","1",3,-0.4843,1
"4545","2",3.5,0.7814,1
"4546","0",2.5,-1.0862,1
"4547","1",3,0.3092,1
"4548","2",4,0.4804,1
"4549","0",2.5,-0.2591,2
"4550","2",3.5,-1.1103,1
"4552","2",4,-0.3596,1
"4553","2",3.5,0.5498,1
"4554","0",1.5,-0.4799,1
"4555","0",3,-0.3664,1
"4556","2",4,0.6753,1
"4557","2",4,1.2719,1
"4558","2",3.5,1.502,1
"4559","2",4,-0.4348,1
"4560","2",2.5,0.1734,1
"4561","1",3,0.4431,1
"4562","2",4,-0.18,1
"4564","2",4,-0.1774,1
"4565","2",3,1.1476,1
"4566","2",3.5,0.2213,1
"4567","0",3.5,-0.3554,1
"4568","2",1.5,-0.4975,1
"4570","2",3,0.4487,1
"4571","2",3.5,0.0504,1
"4572","2",3.5,1.4278,1
"4573","1",2.5,0.9676,1
"4574","2",3,1.4683,1
"4575","2",4,0.6782,1
"4576","2",4,2.0558,1
"4577","2",3.5,-0.1484,1
"4579","1",3,-0.2692,1
"4581","2",3,1.1258,1
"4582","2",4,0.1432,1
"4584","2",4,0.7138,1
"4585","2",3.5,1.2729,2
"4586","2",3,0.2582,1
"4587","1",3,0.2028,1
"4588","2",4,1.78,1
"4589","2",2.5,-0.098,1
"4591","2",3,0.4731,1
"4592","0",3.5,-0.5687,1
"4593","2",3.5,1.4274,1
"4594","2",3,0.7534,1
"4595","2",4,0.5182,1
"4596","0",3,-0.4584,1
"4597","1",2.5,0.296,2
